focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
lstm,16,fused,sp,0.7843833414480409,0.16156081810102002,0.7024563932531409,0.20196409839304835,34044.0,0.0
lstm,16,fused,sw,0.7843833414480409,0.16156081810102002,0.8268085450805579,0.08309952434519388,23971.0,0.082
lstm,16,sp,sw,0.7024563932531409,0.20196409839304835,0.8268085450805579,0.08309952434519388,15686.0,0.0
lstm,17,fused,sp,0.7733455202293251,0.16217977240868417,0.7099182254690632,0.20494254978665946,31760.5,0.0
lstm,17,fused,sw,0.7733455202293251,0.16217977240868417,0.8256593489869458,0.0912696550408029,22586.0,0.007
lstm,17,sp,sw,0.7099182254690632,0.20494254978665946,0.8256593489869458,0.0912696550408029,16902.0,0.0
lstm,18,fused,sp,0.7885940981197267,0.15228794001973864,0.7225829031911546,0.19102517831398627,32870.0,0.0
lstm,18,fused,sw,0.7885940981197267,0.15228794001973864,0.830198574839553,0.08823746386080622,22864.5,0.012
lstm,18,sp,sw,0.7225829031911546,0.19102517831398627,0.830198574839553,0.08823746386080622,16475.5,0.0
lstm,19,fused,sp,0.7908406750377391,0.1562361695116765,0.722651916141455,0.19848969428728713,33380.5,0.0
lstm,19,fused,sw,0.7908406750377391,0.1562361695116765,0.8259736909014695,0.08631639345319803,24870.5,0.268
lstm,19,sp,sw,0.722651916141455,0.19848969428728713,0.8259736909014695,0.08631639345319803,17341.0,0.0
lstm,20,fused,sp,0.8046646653218026,0.14616184909722524,0.7295969786457434,0.180548560448265,34772.5,0.0
lstm,20,fused,sw,0.8046646653218026,0.14616184909722524,0.8326779659465593,0.07843915708393595,25958.0,0.73
lstm,20,sp,sw,0.7295969786457434,0.180548560448265,0.8326779659465593,0.07843915708393595,16368.5,0.0
lstm,21,fused,sp,0.8043595450927095,0.1483615282644767,0.7438200502163612,0.18130142756903594,33382.0,0.0
lstm,21,fused,sw,0.8043595450927095,0.1483615282644767,0.8301894309773349,0.0804678110831603,26090.5,0.801
lstm,21,sp,sw,0.7438200502163612,0.18130142756903594,0.8301894309773349,0.0804678110831603,18579.5,0.0
lstm,22,fused,sp,0.8074329365524132,0.1485410553358766,0.7421321855913623,0.18015364943091267,34298.5,0.0
lstm,22,fused,sw,0.8074329365524132,0.1485410553358766,0.8362646914434638,0.07903598661754078,26221.5,0.873
lstm,22,sp,sw,0.7421321855913623,0.18015364943091267,0.8362646914434638,0.07903598661754078,17321.5,0.0
cnn-lstm,1,fused,sp,0.3109108901956266,0.2589279991698552,0.2121955146551405,0.2327087880974868,32635.5,0.0
cnn-lstm,1,fused,sw,0.3109108901956266,0.2589279991698552,0.507256151291776,0.16874587161165888,14149.5,0.0
cnn-lstm,1,sp,sw,0.2121955146551405,0.2327087880974868,0.507256151291776,0.16874587161165888,8789.0,0.0
cnn-lstm,2,fused,sp,0.46898437098766976,0.2665063237267358,0.3537797405880166,0.2924775385494517,32412.0,0.0
cnn-lstm,2,fused,sw,0.46898437098766976,0.2665063237267358,0.6455570450857967,0.15316075405845908,16641.0,0.0
cnn-lstm,2,sp,sw,0.3537797405880166,0.2924775385494517,0.6455570450857967,0.15316075405845908,11672.0,0.0
cnn-lstm,3,fused,sp,0.5878700366369993,0.21836290521004897,0.4412152192420868,0.29207312773416555,33803.0,0.0
cnn-lstm,3,fused,sw,0.5878700366369993,0.21836290521004897,0.6706832746181671,0.1446504542954558,21100.5,0.0
cnn-lstm,3,sp,sw,0.4412152192420868,0.29207312773416555,0.6706832746181671,0.1446504542954558,14605.0,0.0
cnn-lstm,4,fused,sp,0.647953379761279,0.20788263405578147,0.5041780148218835,0.30279499721106773,33193.5,0.0
cnn-lstm,4,fused,sw,0.647953379761279,0.20788263405578147,0.7199424968381984,0.12177484036577756,22299.0,0.004
cnn-lstm,4,sp,sw,0.5041780148218835,0.30279499721106773,0.7199424968381984,0.12177484036577756,15981.0,0.0
cnn-lstm,5,fused,sp,0.6972211596466646,0.19124760093383178,0.5697544668970504,0.25167193587723735,34616.0,0.0
cnn-lstm,5,fused,sw,0.6972211596466646,0.19124760093383178,0.7362294134768488,0.11753303299048597,24969.0,0.299
cnn-lstm,5,sp,sw,0.5697544668970504,0.25167193587723735,0.7362294134768488,0.11753303299048597,15977.0,0.0
cnn-lstm,6,fused,sp,0.6811283226416895,0.2264563300370747,0.5472809183533913,0.28033305097358535,34211.5,0.0
cnn-lstm,6,fused,sw,0.6811283226416895,0.2264563300370747,0.7499449266691753,0.11019150993469828,24321.0,0.135
cnn-lstm,6,sp,sw,0.5472809183533913,0.28033305097358535,0.7499449266691753,0.11019150993469828,15322.5,0.0
cnn-lstm,7,fused,sp,0.7382911805228503,0.16088853338044798,0.6158837219271981,0.25105467854659036,33682.5,0.0
cnn-lstm,7,fused,sw,0.7382911805228503,0.16088853338044798,0.7619464610445621,0.10706825499137716,25705.0,0.601
cnn-lstm,7,sp,sw,0.6158837219271981,0.25105467854659036,0.7619464610445621,0.10706825499137716,18192.5,0.0
cnn-lstm,8,fused,sp,0.7407614210873414,0.18591996097277413,0.6289029982024485,0.23905375547191524,34509.0,0.0
cnn-lstm,8,fused,sw,0.7407614210873414,0.18591996097277413,0.7752467211100001,0.09577325789111694,26556.0,0.941
cnn-lstm,8,sp,sw,0.6289029982024485,0.23905375547191524,0.7752467211100001,0.09577325789111694,16856.0,0.0
cnn-lstm,9,fused,sp,0.7611188122641636,0.1700920690249337,0.6477837860110393,0.23403316163586535,35210.0,0.0
cnn-lstm,9,fused,sw,0.7611188122641636,0.1700920690249337,0.7923033763504292,0.09373141176701387,26669.0,0.878
cnn-lstm,9,sp,sw,0.6477837860110393,0.23403316163586535,0.7923033763504292,0.09373141176701387,16255.5,0.0
cnn-lstm,10,fused,sp,0.7753429849051243,0.15622076139617913,0.6774673625396751,0.2081921688654273,34457.5,0.0
cnn-lstm,10,fused,sw,0.7753429849051243,0.15622076139617913,0.7961451174424281,0.09276390699309753,27288.0,0.557
cnn-lstm,10,sp,sw,0.6774673625396751,0.2081921688654273,0.7961451174424281,0.09276390699309753,17895.5,0.0
cnn-lstm,11,fused,sp,0.7830296883688582,0.1449839309938872,0.6927989424458576,0.20652586934647313,34190.0,0.0
cnn-lstm,11,fused,sw,0.7830296883688582,0.1449839309938872,0.797401157319214,0.09284266043223453,27481.5,0.47
cnn-lstm,11,sp,sw,0.6927989424458576,0.20652586934647313,0.797401157319214,0.09284266043223453,18770.0,0.0
cnn-lstm,12,fused,sp,0.7857585570691853,0.16061087696732887,0.7010866268000513,0.18774389507366032,34634.0,0.0
cnn-lstm,12,fused,sw,0.7857585570691853,0.16061087696732887,0.8075526357065596,0.08336120106156024,28797.0,0.1
cnn-lstm,12,sp,sw,0.7010866268000513,0.18774389507366032,0.8075526357065596,0.08336120106156024,18146.5,0.0
cnn-lstm,13,fused,sp,0.8085790589749398,0.1300766251291828,0.7202823989841717,0.1690013766349548,36091.5,0.0
cnn-lstm,13,fused,sw,0.8085790589749398,0.1300766251291828,0.8055241371415582,0.08153715810993178,30851.0,0.002
cnn-lstm,13,sp,sw,0.7202823989841717,0.1690013766349548,0.8055241371415582,0.08153715810993178,19053.0,0.0
cnn-lstm,14,fused,sp,0.7990589049310739,0.13803014741854538,0.7156084438956875,0.18514441574412305,34534.5,0.0
cnn-lstm,14,fused,sw,0.7990589049310739,0.13803014741854538,0.8096041547955014,0.08035587766538974,28990.5,0.075
cnn-lstm,14,sp,sw,0.7156084438956875,0.18514441574412305,0.8096041547955014,0.08035587766538974,19324.0,0.0
