focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn-lstm,18,fused,sp,0.9196755048433871,0.04006119314117382,0.8957286512918544,0.06649795634729527,33175.0,0.0
cnn-lstm,18,fused,sw,0.9196755048433871,0.04006119314117382,0.8883981479748431,0.04875808960315502,39615.5,0.0
cnn-lstm,18,sp,sw,0.8957286512918544,0.06649795634729527,0.8883981479748431,0.04875808960315502,32077.0,0.0
cnn-lstm,19,fused,sp,0.9206456523163151,0.03980380054537178,0.8978947237996292,0.0670230435810617,32723.0,0.0
cnn-lstm,19,fused,sw,0.9206456523163151,0.03980380054537178,0.8913675569004812,0.04547673145325001,39870.0,0.0
cnn-lstm,19,sp,sw,0.8978947237996292,0.0670230435810617,0.8913675569004812,0.04547673145325001,32532.5,0.0
cnn-lstm,20,fused,sp,0.9209902367553792,0.03932626904111544,0.8986151452299491,0.0611135185180511,33737.5,0.0
cnn-lstm,20,fused,sw,0.9209902367553792,0.03932626904111544,0.892553591691045,0.04644091635249377,39344.0,0.0
cnn-lstm,20,sp,sw,0.8986151452299491,0.0611135185180511,0.892553591691045,0.04644091635249377,31250.0,0.001
cnn-lstm,21,fused,sp,0.918782093218342,0.04645702472136424,0.8996889076354364,0.06347444457549546,32623.0,0.0
cnn-lstm,21,fused,sw,0.918782093218342,0.04645702472136424,0.8930590254855728,0.04746358843070034,39110.0,0.0
cnn-lstm,21,sp,sw,0.8996889076354364,0.06347444457549546,0.8930590254855728,0.04746358843070034,32007.0,0.0
cnn-lstm,22,fused,sp,0.9241411673321394,0.040512207989834584,0.9029114730278741,0.06527802626399397,33141.5,0.0
cnn-lstm,22,fused,sw,0.9241411673321394,0.040512207989834584,0.8975639559042203,0.041747669840614066,40003.5,0.0
cnn-lstm,22,sp,sw,0.9029114730278741,0.06527802626399397,0.8975639559042203,0.041747669840614066,32777.0,0.0
