focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn-lstm,7,fused,sw,0.762530189921607,0.14764011927263354,0.7544421146370732,0.10350341030698432,30163.0,0.009
cnn-lstm,7,sp,sw,0.5936918917807964,0.269922482518944,0.7544421146370732,0.10350341030698432,17838.0,0.0
cnn-lstm,8,fused,sp,0.7546155959756637,0.170673599320973,0.6073988262268899,0.2614429747533219,36633.0,0.0
cnn-lstm,8,fused,sw,0.7546155959756637,0.170673599320973,0.7673879090895859,0.08926660754074063,29510.5,0.032
cnn-lstm,8,sp,sw,0.6073988262268899,0.2614429747533219,0.7673879090895859,0.08926660754074063,16687.5,0.0
cnn-lstm,9,fused,sp,0.7742155684575911,0.15307528973203616,0.6253965566234545,0.2555831889674827,36713.5,0.0
cnn-lstm,9,fused,sw,0.7742155684575911,0.15307528973203616,0.7824310748984357,0.09749442414466182,28242.5,0.209
cnn-lstm,9,sp,sw,0.6253965566234545,0.2555831889674827,0.7824310748984357,0.09749442414466182,16457.5,0.0
cnn-lstm,10,fused,sp,0.7880103369206477,0.1341289292678883,0.660709401769613,0.22883827210959523,36239.0,0.0
cnn-lstm,10,fused,sw,0.7880103369206477,0.1341289292678883,0.7820782058540333,0.0952649501615023,30157.5,0.009
cnn-lstm,10,sp,sw,0.660709401769613,0.22883827210959523,0.7820782058540333,0.0952649501615023,18426.5,0.0
cnn-lstm,11,fused,sp,0.7978712711305633,0.11116040145552655,0.6631416425250225,0.2154961824566366,38007.5,0.0
cnn-lstm,11,fused,sw,0.7978712711305633,0.11116040145552655,0.7849878306501598,0.09294190957735292,29857.0,0.017
cnn-lstm,11,sp,sw,0.6631416425250225,0.2154961824566366,0.7849878306501598,0.09294190957735292,16757.0,0.0
cnn-lstm,12,fused,sp,0.8124555758795591,0.12084616701690411,0.6629200984666775,0.2393019363739203,37588.0,0.0
cnn-lstm,12,fused,sw,0.8124555758795591,0.12084616701690411,0.7873181919075545,0.0866280901516315,33168.0,0.0
cnn-lstm,12,sp,sw,0.6629200984666775,0.2393019363739203,0.7873181919075545,0.0866280901516315,19253.5,0.0
cnn-lstm,13,fused,sp,0.8297700183742096,0.10063371255520438,0.7000729591949257,0.20458939726067768,38424.0,0.0
cnn-lstm,13,fused,sw,0.8297700183742096,0.10063371255520438,0.7863501880645019,0.09084905440760571,35050.0,0.0
cnn-lstm,13,sp,sw,0.7000729591949257,0.20458939726067768,0.7863501880645019,0.09084905440760571,20352.0,0.0
cnn-lstm,14,fused,sp,0.8256225823928016,0.09647657962645542,0.6868829141163788,0.2184528488523159,38731.5,0.0
cnn-lstm,14,fused,sw,0.8256225823928016,0.09647657962645542,0.7919465073166049,0.09308132465211784,33369.0,0.0
cnn-lstm,14,sp,sw,0.6868829141163788,0.2184528488523159,0.7919465073166049,0.09308132465211784,18993.0,0.0
cnn-lstm,15,fused,sp,0.8344957671749171,0.09632900956290184,0.7007807525863329,0.20448380335628058,38736.5,0.0
