focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,13,lstm,mlp,0.6918040559298678,0.1976962222262773,0.6708430779066984,0.17898650741593822,29502.0,0.064
sp,14,cnn,cnn-lstm,0.7194737909016587,0.19444233860484042,0.7156084438956875,0.18514441574412305,27010.5,0.694
sp,14,cnn,lstm,0.7194737909016587,0.19444233860484042,0.684189830939358,0.21295352098692982,29226.0,0.078
sp,14,cnn,mlp,0.7194737909016587,0.19444233860484042,0.6694257682258823,0.18710458135889813,32248.5,0.0
sp,14,cnn-lstm,lstm,0.7156084438956875,0.18514441574412305,0.684189830939358,0.21295352098692982,28534.0,0.17279999999999998
sp,14,cnn-lstm,mlp,0.7156084438956875,0.18514441574412305,0.6694257682258823,0.18710458135889813,31349.5,0.003
sp,14,lstm,mlp,0.684189830939358,0.21295352098692982,0.6694257682258823,0.18710458135889813,29289.5,0.078
sp,15,cnn,cnn-lstm,0.7340148159596153,0.19689087083618376,0.7288870000771246,0.16878157053853718,28103.5,0.29519999999999996
sp,15,cnn,lstm,0.7340148159596153,0.19689087083618376,0.7040229762644072,0.19651938268138586,29494.0,0.0495
sp,15,cnn,mlp,0.7340148159596153,0.19689087083618376,0.6866717376842283,0.17326035200531065,32946.0,0.0
sp,15,cnn-lstm,lstm,0.7288870000771246,0.16878157053853718,0.7040229762644072,0.19651938268138586,27930.5,0.299
sp,15,cnn-lstm,mlp,0.7288870000771246,0.16878157053853718,0.6866717376842283,0.17326035200531065,31083.5,0.003
sp,15,lstm,mlp,0.7040229762644072,0.19651938268138586,0.6866717376842283,0.17326035200531065,29495.5,0.0495
sp,16,cnn,cnn-lstm,0.7375274548048473,0.19436531040473218,0.7454400646700428,0.15624734324807651,27162.5,0.617
sp,16,cnn,lstm,0.7375274548048473,0.19436531040473218,0.7024563932531409,0.20196409839304835,29784.5,0.038
sp,16,cnn,mlp,0.7375274548048473,0.19436531040473218,0.6923430976135926,0.1691311296369726,32393.5,0.0
sp,16,cnn-lstm,lstm,0.7454400646700428,0.15624734324807651,0.7024563932531409,0.20196409839304835,29178.0,0.084
sp,16,cnn-lstm,mlp,0.7454400646700428,0.15624734324807651,0.6923430976135926,0.1691311296369726,31927.5,0.0
sp,16,lstm,mlp,0.7024563932531409,0.20196409839304835,0.6923430976135926,0.1691311296369726,28964.0,0.0936
sp,17,cnn,cnn-lstm,0.7356567465422924,0.19231948042705774,0.7445547918006644,0.15242613253359114,27063.0,0.667
sp,17,cnn,lstm,0.7356567465422924,0.19231948042705774,0.7099182254690632,0.20494254978665946,28174.0,0.3405
sp,17,cnn,mlp,0.7356567465422924,0.19231948042705774,0.7069728725301136,0.16254417043236322,31338.5,0.006
sp,17,cnn-lstm,lstm,0.7445547918006644,0.15242613253359114,0.7099182254690632,0.20494254978665946,27804.5,0.4104
sp,17,cnn-lstm,mlp,0.7445547918006644,0.15242613253359114,0.7069728725301136,0.16254417043236322,30645.0,0.009000000000000001
sp,17,lstm,mlp,0.7099182254690632,0.20494254978665946,0.7069728725301136,0.16254417043236322,28867.0,0.18
sp,18,cnn,cnn-lstm,0.7453576265312919,0.19450139844076125,0.7440717231223252,0.1564676130609669,28169.5,0.2736
sp,18,cnn,lstm,0.7453576265312919,0.19450139844076125,0.7225829031911546,0.19102517831398627,29281.5,0.07050000000000001
sp,18,cnn,mlp,0.7453576265312919,0.19450139844076125,0.7059443107129786,0.15848587352760077,32685.5,0.0
sp,18,cnn-lstm,lstm,0.7440717231223252,0.1564676130609669,0.7225829031911546,0.19102517831398627,27623.5,0.411
sp,18,cnn-lstm,mlp,0.7440717231223252,0.1564676130609669,0.7059443107129786,0.15848587352760077,31082.5,0.003
sp,18,lstm,mlp,0.7225829031911546,0.19102517831398627,0.7059443107129786,0.15848587352760077,29756.5,0.04
sp,19,cnn,cnn-lstm,0.7499070596995459,0.18997972946497535,0.7567559944683617,0.14591266496447527,27447.5,0.484
sp,19,cnn,lstm,0.7499070596995459,0.18997972946497535,0.722651916141455,0.19848969428728713,29128.0,0.10350000000000001
sp,19,cnn,mlp,0.7499070596995459,0.18997972946497535,0.717546995261017,0.15546038651336155,31944.5,0.0
sp,19,cnn-lstm,lstm,0.7567559944683617,0.14591266496447527,0.722651916141455,0.19848969428728713,28257.5,0.24599999999999997
sp,19,cnn-lstm,mlp,0.7567559944683617,0.14591266496447527,0.717546995261017,0.15546038651336155,31001.5,0.003
sp,19,lstm,mlp,0.722651916141455,0.19848969428728713,0.717546995261017,0.15546038651336155,29046.5,0.10350000000000001
sp,20,cnn,cnn-lstm,0.7574094645923789,0.1698435715855738,0.766358306985079,0.12808099396253447,27079.5,0.659
sp,20,cnn,lstm,0.7574094645923789,0.1698435715855738,0.7295969786457434,0.180548560448265,29186.0,0.099
sp,20,cnn,mlp,0.7574094645923789,0.1698435715855738,0.7228534616236293,0.13913655963523652,32023.5,0.0
sp,20,cnn-lstm,lstm,0.766358306985079,0.12808099396253447,0.7295969786457434,0.180548560448265,28736.0,0.1308
