focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,12,lstm,mlp,0.8468763783366381,0.1258166211150945,0.8608737146125073,0.14470080466937332,23199.0,0.046
sp,13,cnn,cnn-lstm,0.8924116967203085,0.08413529303349909,0.8811459137045866,0.0768275946224821,30349.0,0.012
sp,13,cnn,lstm,0.8924116967203085,0.08413529303349909,0.8637948919411809,0.10204793225010604,32037.0,0.0
sp,13,cnn,mlp,0.8924116967203085,0.08413529303349909,0.8819420473711216,0.09591465050788889,30779.0,0.006
sp,13,cnn-lstm,lstm,0.8811459137045866,0.0768275946224821,0.8637948919411809,0.10204793225010604,28465.5,0.2316
sp,13,cnn-lstm,mlp,0.8811459137045866,0.0768275946224821,0.8819420473711216,0.09591465050788889,26653.0,0.887
sp,13,lstm,mlp,0.8637948919411809,0.10204793225010604,0.8819420473711216,0.09591465050788889,24593.0,0.2316
sp,14,cnn,cnn-lstm,0.8965293496325017,0.07051684647958896,0.8866966143067101,0.07347566298893987,28940.0,0.12150000000000001
sp,14,cnn,lstm,0.8965293496325017,0.07051684647958896,0.8664121620259412,0.0990872568882075,31556.5,0.0
sp,14,cnn,mlp,0.8965293496325017,0.07051684647958896,0.8789188701025806,0.10037867255988421,30416.5,0.015000000000000001
sp,14,cnn-lstm,lstm,0.8866966143067101,0.07347566298893987,0.8664121620259412,0.0990872568882075,29143.5,0.118
sp,14,cnn-lstm,mlp,0.8866966143067101,0.07347566298893987,0.8789188701025806,0.10037867255988421,27836.5,0.331
sp,14,lstm,mlp,0.8664121620259412,0.0990872568882075,0.8789188701025806,0.10037867255988421,24865.5,0.3204
sp,15,cnn,cnn-lstm,0.90088202040361,0.06916837137142468,0.8863931748028937,0.06817181816784283,31218.5,0.003
sp,15,cnn,lstm,0.90088202040361,0.06916837137142468,0.8733932430467501,0.09063233176477659,31818.0,0.0
sp,15,cnn,mlp,0.90088202040361,0.06916837137142468,0.8957829410500724,0.05567975025470336,30911.5,0.004
sp,15,cnn-lstm,lstm,0.8863931748028937,0.06817181816784283,0.8733932430467501,0.09063233176477659,27457.5,0.552
sp,15,cnn-lstm,mlp,0.8863931748028937,0.06817181816784283,0.8957829410500724,0.05567975025470336,25602.0,0.552
sp,15,lstm,mlp,0.8733932430467501,0.09063233176477659,0.8957829410500724,0.05567975025470336,24647.5,0.309
sp,16,cnn,cnn-lstm,0.9026799823513747,0.07288859858624971,0.8919891180215398,0.07136113675678045,30619.5,0.006
sp,16,cnn,lstm,0.9026799823513747,0.07288859858624971,0.8685491912228873,0.0995356730603164,33580.5,0.0
sp,16,cnn,mlp,0.9026799823513747,0.07288859858624971,0.8863488230117158,0.08968404529389094,32240.0,0.0
sp,16,cnn-lstm,lstm,0.8919891180215398,0.07136113675678045,0.8685491912228873,0.0995356730603164,29784.0,0.0285
sp,16,cnn-lstm,mlp,0.8919891180215398,0.07136113675678045,0.8863488230117158,0.08968404529389094,27652.5,0.399
sp,16,lstm,mlp,0.8685491912228873,0.0995356730603164,0.8863488230117158,0.08968404529389094,24264.5,0.15
sp,17,cnn,cnn-lstm,0.904773713952296,0.06934530407097822,0.8908864600426396,0.07319692500294868,31383.5,0.002
sp,17,cnn,lstm,0.904773713952296,0.06934530407097822,0.8783843219828325,0.08872589242037404,32661.5,0.0
sp,17,cnn,mlp,0.904773713952296,0.06934530407097822,0.8936394668296739,0.07390057780747868,31799.0,0.0
sp,17,cnn-lstm,lstm,0.8908864600426396,0.07319692500294868,0.8783843219828325,0.08872589242037404,28320.0,0.22799999999999998
sp,17,cnn-lstm,mlp,0.8908864600426396,0.07319692500294868,0.8936394668296739,0.07390057780747868,26613.0,0.909
sp,17,lstm,mlp,0.8783843219828325,0.08872589242037404,0.8936394668296739,0.07390057780747868,24580.5,0.22799999999999998
sp,18,cnn,cnn-lstm,0.9073534952955968,0.0691612087817012,0.8957286512918544,0.06649795634729527,30966.5,0.004
sp,18,cnn,lstm,0.9073534952955968,0.0691612087817012,0.8820924295215701,0.08607101740618485,32327.0,0.0
sp,18,cnn,mlp,0.9073534952955968,0.0691612087817012,0.9002068479379456,0.04843923805749216,32244.5,0.0
sp,18,cnn-lstm,lstm,0.8957286512918544,0.06649795634729527,0.8820924295215701,0.08607101740618485,28444.5,0.24300000000000002
sp,18,cnn-lstm,mlp,0.8957286512918544,0.06649795634729527,0.9002068479379456,0.04843923805749216,27383.0,0.513
sp,18,lstm,mlp,0.8820924295215701,0.08607101740618485,0.9002068479379456,0.04843923805749216,25197.5,0.45599999999999996
sp,19,cnn,cnn-lstm,0.9093240677563937,0.06524836570590731,0.8978947237996292,0.0670230435810617,30620.0,0.006
sp,19,cnn,lstm,0.9093240677563937,0.06524836570590731,0.8814289546293405,0.08739819576287654,33969.5,0.0
sp,19,cnn,mlp,0.9093240677563937,0.06524836570590731,0.9014697224109022,0.06565376648104158,31472.0,0.0
sp,19,cnn-lstm,lstm,0.8978947237996292,0.0670230435810617,0.8814289546293405,0.08739819576287654,30114.5,0.012
sp,19,cnn-lstm,mlp,0.8978947237996292,0.0670230435810617,0.9014697224109022,0.06565376648104158,26799.5,0.807
sp,19,lstm,mlp,0.8814289546293405,0.08739819576287654,0.9014697224109022,0.06565376648104158,22680.0,0.012
sp,20,cnn,cnn-lstm,0.9086013033817838,0.06723699771139871,0.8986151452299491,0.0611135185180511,31223.0,0.002
sp,20,cnn,lstm,0.9086013033817838,0.06723699771139871,0.8830257718433183,0.09001724624305542,32765.5,0.0
sp,20,cnn,mlp,0.9086013033817838,0.06723699771139871,0.9057953137471135,0.04122719610201193,31720.5,0.0
sp,20,cnn-lstm,lstm,0.8986151452299491,0.0611135185180511,0.8830257718433183,0.09001724624305542,28446.5,0.19319999999999998
sp,20,cnn-lstm,mlp,0.8986151452299491,0.0611135185180511,0.9057953137471135,0.04122719610201193,26746.5,0.836
sp,20,lstm,mlp,0.8830257718433183,0.09001724624305542,0.9057953137471135,0.04122719610201193,24382.0,0.19319999999999998
sp,21,cnn,cnn-lstm,0.9148676423168679,0.06191906622085304,0.8996889076354364,0.06347444457549546,32344.0,0.0
sp,21,cnn,lstm,0.9148676423168679,0.06191906622085304,0.8917327432012409,0.075610600817359,33689.0,0.0
sp,21,cnn,mlp,0.9148676423168679,0.06191906622085304,0.9047238975248366,0.04411123510390318,33766.0,0.0
sp,21,cnn-lstm,lstm,0.8996889076354364,0.06347444457549546,0.8917327432012409,0.075610600817359,28173.0,0.3405
sp,21,cnn-lstm,mlp,0.8996889076354364,0.06347444457549546,0.9047238975248366,0.04411123510390318,27226.0,0.586
sp,21,lstm,mlp,0.8917327432012409,0.075610600817359,0.9047238975248366,0.04411123510390318,25536.0,0.586
sp,22,cnn,cnn-lstm,0.9153012351076397,0.06339638857776983,0.9029114730278741,0.06527802626399397,31303.0,0.002
