focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,2,cnn-lstm,lstm,0.6605960678645026,0.10544780158759072,0.5960534653247059,0.19474305074874124,30009.0,0.0156
sw,2,cnn-lstm,mlp,0.6605960678645026,0.10544780158759072,0.5812344273926005,0.1595602363148683,33747.0,0.0
sw,2,lstm,mlp,0.5960534653247059,0.19474305074874124,0.5812344273926005,0.1595602363148683,29755.0,0.02
sw,3,cnn,cnn-lstm,0.7320366685416888,0.0813060923491551,0.7069362792499744,0.09783604308133556,30113.5,0.0144
sw,3,cnn,lstm,0.7320366685416888,0.0813060923491551,0.6961148232677481,0.13061455606695768,30041.0,0.0144
sw,3,cnn,mlp,0.7320366685416888,0.0813060923491551,0.6540669712236816,0.11351683455797565,37058.0,0.0
sw,3,cnn-lstm,lstm,0.7069362792499744,0.09783604308133556,0.6961148232677481,0.13061455606695768,26440.0,0.995
sw,3,cnn-lstm,mlp,0.7069362792499744,0.09783604308133556,0.6540669712236816,0.11351683455797565,33220.5,0.0
sw,3,lstm,mlp,0.6961148232677481,0.13061455606695768,0.6540669712236816,0.11351683455797565,33555.5,0.0
sw,4,cnn,cnn-lstm,0.7413866276450534,0.07996009225568369,0.726237279963478,0.09313396692737001,28903.0,0.10200000000000001
sw,4,cnn,lstm,0.7413866276450534,0.07996009225568369,0.7244642777597147,0.08241269170301001,29823.0,0.027
sw,4,cnn,mlp,0.7413866276450534,0.07996009225568369,0.6724397028516659,0.09558927675097618,37529.0,0.0
sw,4,cnn-lstm,lstm,0.726237279963478,0.09313396692737001,0.7244642777597147,0.08241269170301001,27034.0,0.682
sw,4,cnn-lstm,mlp,0.726237279963478,0.09313396692737001,0.6724397028516659,0.09558927675097618,34599.0,0.0
sw,4,lstm,mlp,0.7244642777597147,0.08241269170301001,0.6724397028516659,0.09558927675097618,34714.0,0.0
sw,5,cnn,cnn-lstm,0.7550622404115361,0.07709754990666828,0.736394474447724,0.0918503448906525,29169.5,0.084
sw,5,cnn,lstm,0.7550622404115361,0.07709754990666828,0.7379216000839843,0.08634666807912578,28937.5,0.0972
sw,5,cnn,mlp,0.7550622404115361,0.07709754990666828,0.6990074799490456,0.08727339865872719,36018.5,0.0
sw,5,cnn-lstm,lstm,0.736394474447724,0.0918503448906525,0.7379216000839843,0.08634666807912578,26242.0,0.884
sw,5,cnn-lstm,mlp,0.736394474447724,0.0918503448906525,0.6990074799490456,0.08727339865872719,32808.5,0.0
sw,5,lstm,mlp,0.7379216000839843,0.08634666807912578,0.6990074799490456,0.08727339865872719,33473.5,0.0
sw,6,cnn,cnn-lstm,0.7650771071720393,0.07766358487961388,0.7565822131249681,0.0818601468197315,27896.5,0.465
sw,6,cnn,lstm,0.7650771071720393,0.07766358487961388,0.7593692100466574,0.07407526438561753,27644.0,0.4824
